Column 1	id	Column 2	Column 3	Column 4	Column 1
Gastech LNG &amp; LPG Conference. (10th : 1984 : Amsterdam, Holland)		Meeting	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Gastech%20LNG%20&amp;%20LPG%20Conference.%20(10th%20:%201984%20:%20Amsterdam, %20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20Holland)	http://example.org/1002810#Agent111-10	Gastech LNG &amp; LPG Conference. (10th : 1984 : Amsterdam, Holland)
Gastech Ltd.		Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Gastech%20Ltd.	http://example.org/1002810#Agent710-25	Gastech Ltd.
Ecole polytechnique (France). Centre de recherche sur l'épistémologie et l'autonomie.		Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Ecole%20polytechnique%20(France).%20Centre%20de%20recherche%20sur %20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20l'épistémologie%20et%20l'autonomie.	http://example.org/1383488#Agent710-21	Ecole polytechnique (France). Centre de recherche sur l'épistémologie et l'autonomie.
Knox, Wilfred L. (Wilfred Lawrence), 1886-1950	40847054	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22White,%20D.%20W.%20R.	http://example.org/1309985#Agent700-22	Knox, Wilfred L. (Wilfred Lawrence), 1886-1950
New Zealand. Dept. of Scientific and Industrial Research--Officials and employees	315682794	Jurisdiction	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22New%20Zealand.%20Dept.%20of%20Scientific%20and%20Industrial %20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20Research.	http://example.org/1309985#Agent710-23	New Zealand. Dept. of Scientific and Industrial Research--Officials and employees
EUCARPIA Meeting of the Cereal Section on Triticale (1984 : Clermont-Ferrand, France)		Meeting	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22EUCARPIA%20Meeting%20of%20the%20Cereal%20Section%20on%20Triticale%20(1984%20: %20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20Clermont-Ferrand,%20France)	http://example.org/1359151#Agent111-10	EUCARPIA Meeting of the Cereal Section on Triticale (1984 : Clermont-Ferrand, France)
Thomas, Aquinas, Saint, 1225?-1274	100910150	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Bernard,%20S.	http://example.org/1359151#Agent700-22	Thomas, Aquinas, Saint, 1225?-1274
Rousseau, Jean-Jacques, 1712-1778.	100184045	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Bernard,%20M.%20(Michel)	http://example.org/1359151#Agent700-23	Rousseau, Jean-Jacques, 1712-1778.
Chisci, G.	54232719	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Eucarpia.	http://example.org/1359151#Agent710-24	Chisci, G.
Scholl, David W.	66802084	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Scholl,%20David%20W.	http://example.org/1319655#Agent700-24	Scholl, David W.
Vallier, Tracy L. 1936-	40622343	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Vallier,%20T.%20L.%20(Tracy%20L.)	http://example.org/1319655#Agent700-25	Vallier, Tracy L. 1936-
Circum-Pacific Council for Energy and Mineral Resources.		Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Circum-Pacific%20Council%20for%20Energy%20and%20Mineral %20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20Resources.	http://example.org/1319655#Agent710-26	Circum-Pacific Council for Energy and Mineral Resources.
Compton, Robert Harold	14863459	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Compton,%20Robert%20R.	http://example.org/1350201#Agent100-13	Compton, Robert Harold
Rössing, Karl, 1897-1987	32789085	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Thiem,%20Gunther.	http://example.org/1371328#Agent700-20	Rössing, Karl, 1897-1987
Baselitz, Georg, 1938-....	100903160	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Institut%20für%20Auslandsbeziehungen.	http://example.org/1371328#Agent710-21	Baselitz, Georg, 1938-....
Ashley, Gail Mowry.	56677313	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Ashley,%20Gail%20Mowry.	http://example.org/1298265#Agent700-21	Ashley, Gail Mowry.
Tubb, E. C.	55041395	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Shaw,%20John,%20M.D.	http://example.org/1298265#Agent700-22	Tubb, E. C.
Smith, Norman Kemp, 1872-1958	51772529	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Smith,%20Norman%20Kemp,%201872-1958.	http://example.org/1298265#Agent700-23	Smith, Norman Kemp, 1872-1958
Davis, Richard A., Jr., 1937-	104276726	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Society%20of%20Economic%20Paleontologists%20and%20Mineralogists.	http://example.org/1298265#Agent710-24	Davis, Richard A., Jr., 1937-
Kyle, Hedi	28446813	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Kyle,%20Hedi.	http://example.org/1339679#Agent100-10	Kyle, Hedi
Tisdell, C. A. (Clement Allan)	61618060	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Macdonald,%20John,%201945-	http://example.org/1339768#Agent100-11	Tisdell, C. A. (Clement Allan)
Minnick, William H.	167045729	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Minnick,%20William%20H.	http://example.org/1298603#Agent100-12	Minnick, William H.
Boudinot, André	26640667	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Boudinot,%20André.	http://example.org/1392757#Agent700-25	Boudinot, André
Wheble, B. S. (Bernard S.)	125181030	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Wheble,%20B.%20S.%20(Bernard%20S.)	http://example.org/1392757#Agent700-26	Wheble, B. S. (Bernard S.)
Vlavianos-Arvanitis, Agni.	71442032	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22International%20Chamber%20of%20Commerce.	http://example.org/1392757#Agent710-27	Vlavianos-Arvanitis, Agni.
Ha, Tae-hŭng	7403561	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Ha,%20Tae%20Hung.	http://example.org/1385543#Agent100-12	Ha, Tae-hŭng
Grass, Günter, 1927-	102319859	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Grass,%20Günter,%201927-	http://example.org/1002120#Agent700-22	Grass, Günter, 1927-
Fulgentius, Saint, Bishop of Ruspa, 468-533	102324857	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Wolff,%20Rudolf.	http://example.org/1002120#Agent700-23	Fulgentius, Saint, Bishop of Ruspa, 468-533
Koniecko, Edward S., 1913-	72809275	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Koniecko,%20Edward%20S.,%201913-	http://example.org/1298993#Agent100-12	Koniecko, Edward S., 1913-
Sulitzer, Paul-Loup, 1946-....	13361517	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Sulitzer,%20Paul-Loup,%201946-	http://example.org/1400896#Agent100-12	Sulitzer, Paul-Loup, 1946-....
Harbach, Barbara, 1946-....	17478864	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Harbach,%20Barbara.	http://example.org/1312517#Agent100-15	Harbach, Barbara, 1946-....
Paikowsky, Sandra, 1945-	63052943	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Paikowsky,%20Sandra,%201945-	http://example.org/1337589#Agent100-14	Paikowsky, Sandra, 1945-
Lerner, Loren R. (Loren Ruth), 1948-	93789684	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Concordia%20Art%20Gallery.	http://example.org/1337589#Agent710-26	Lerner, Loren R. (Loren Ruth), 1948-
Sampara, Paul	31157402	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Sampara,%20Paul.	http://example.org/1372123#Agent100-13	Sampara, Paul
Canadian Centre for Occupational Health and Safety.		Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Canadian%20Centre%20for%20Occupational%20Health%20and%20Safety.	http://example.org/1372123#Agent710-28	Canadian Centre for Occupational Health and Safety.
Cardoso, Bernardino	295913145	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22World%20Health%20Organization.%20Regional%20Office%20for%20Africa.	http://example.org/1348121#Agent710-25	Cardoso, Bernardino
Study Group on Health-Related Population Issues (1985 : Brazzaville, Congo)		Meeting	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Study%20Group%20on%20Health-Related%20Population%20Issues%20(1985%20: %20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20Brazzaville,%20Congo)	http://example.org/1348121#Agent711-26	Study Group on Health-Related Population Issues (1985 : Brazzaville, Congo)
Löhr, Helmut, 1955-	268750012	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Löhr,%20Helmut,%201955-2010.	http://example.org/1333615#Agent700-23	Löhr, Helmut, 1955-
Pilling, Ann.	47438531	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Pilling,%20Ann.	http://example.org/1001724#Agent100-13	Pilling, Ann.
Pilling, Ann.	47438531	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Clifford,%20Rowan.	http://example.org/1001724#Agent700-23	Pilling, Ann.
Santmyer, Helen Hooven, 1895-1986	22379355	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Santmyer,%20Helen%20Hooven,%201895-1986.	http://example.org/1321220#Agent100-12	Santmyer, Helen Hooven, 1895-1986
Kasper, Walter, 1933-....	103197552	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Bielawski,%20E.	http://example.org/1408285#Agent700-25	Kasper, Walter, 1933-....
Donovan, 1946-	87670811	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Pérez,%20Janet.	http://example.org/1336681#Agent700-24	Donovan, 1946-
Caudet Yarza, Francisco, 1939-	50912030	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Pérez,%20Genaro%20J.	http://example.org/1336681#Agent700-25	Caudet Yarza, Francisco, 1939-
Simone, Sam P., 1945-....	202529101	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Simone,%20Sam%20P.,%201945-	http://example.org/1378225#Agent100-12	Simone, Sam P., 1945-....
Wilshere, E. R.	25852531	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Wilshere,%20E.%20R.	http://example.org/1313298#Agent700-28	Wilshere, E. R.
Lydon, John, 1956-....	84036841	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Cochrane,%20G.%20M.	http://example.org/1313298#Agent700-29	Lydon, John, 1956-....
Oxfordshire Area Health Authority.		Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Oxfordshire%20Area%20Health%20Authority.	http://example.org/1313298#Agent710-30	Oxfordshire Area Health Authority.
Shook, E. Victoria	65441610	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Shook,%20E.%20Victoria.	http://example.org/1382918#Agent100-12	Shook, E. Victoria
Hersch, Fred, 1955-....	28269911	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Fred%20Hersch%20Trio.	http://example.org/1369450#Agent110-12	Hersch, Fred, 1955-....
Hersch, Fred, 1955-....	28269911	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Hersch,%20Fred.	http://example.org/1369450#Agent700-24	Hersch, Fred, 1955-....
Abercrombie, John, 1944-....	120082721	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Johnson,%20Marc,%201953-	http://example.org/1369450#Agent700-25	Abercrombie, John, 1944-....
Frith, Fred, 1949-....	46952033	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Baron,%20Joey.	http://example.org/1369450#Agent700-26	Frith, Fred, 1949-....
Halton, David M. (David Michael), 1948-	23643920	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Halton,%20David%20M.%20(David%20Michael),%201948-	http://example.org/1372115#Agent100-13	Halton, David M. (David Michael), 1948-
Canadian Centre for Occupational Health and Safety.		Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Canadian%20Centre%20for%20Occupational%20Health%20and%20Safety.	http://example.org/1372115#Agent710-24	Canadian Centre for Occupational Health and Safety.
Cardano, Girolamo, 1501-1576	27062058	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Le%20Blanc,%20Charles.	http://example.org/1365454#Agent100-12	Cardano, Girolamo, 1501-1576
Pâclişanu, Zenobius	56991229	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Pâclişanu,%20Zenobius.	http://example.org/1379603#Agent100-14	Pâclişanu, Zenobius
Le Magnen, Jacques.	92034576	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Le%20Magnen,%20Jacques.	http://example.org/1353902#Agent100-17	Le Magnen, Jacques.
Jones, Everett L.	163396064	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Jones,%20Meredith%20L.	http://example.org/1367064#Agent700-24	Jones, Everett L.
Finamore, John F., 1951-....	110781232	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Finamore,%20John%20F.,%201951-	http://example.org/1401638#Agent100-12	Finamore, John F., 1951-....
McDonald, Donna, 1942-….	6547557	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22McDonald,%20Donna,%201942-	http://example.org/1373720#Agent100-14	McDonald, Donna, 1942-….
Ewing, Juliana Horatia Gatty, 1841-1885	13120498	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Ewing,%20Juliana%20Horatia,%201841-1885.	http://example.org/1373720#Agent700-25	Ewing, Juliana Horatia Gatty, 1841-1885
Monteverdi, Claudio, 1567-1643.	44485902	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Monteverdi,%20Claudio,%201567-1643.	http://example.org/1345144#Agent100-15	Monteverdi, Claudio, 1567-1643.
Jacobsen, Else K. 1947- (Else Karin)	1.01145970162932E+020	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Jacobsen,%20Karin.	http://example.org/1345144#Agent700-28	Jacobsen, Else K. 1947- (Else Karin)
Jacobsen, Jens Peter, 1847-1885	27076911	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Jacobsen,%20Jens%20Peter.	http://example.org/1345144#Agent700-29	Jacobsen, Jens Peter, 1847-1885
Commendone, Giovanni Francesco, 1524-1584	66600275	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Mozzarelli,%20Cesare.	http://example.org/1349153#Agent700-24	Commendone, Giovanni Francesco, 1524-1584
Olmi, Giuseppe.	56626355	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Olmi,%20Giuseppe.	http://example.org/1349153#Agent700-25	Olmi, Giuseppe.
Convegno di studi storici (1984 : Trento, Italy)		Meeting	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Convegno%20di%20studi%20storici%20(1984%20:%20Trento,%20Italy)	http://example.org/1349153#Agent711-26	Convegno di studi storici (1984 : Trento, Italy)
Convegno di studi storici.		Meeting	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Convegno%20di%20studi%20storici.	http://example.org/1349153#Agent711-27	Convegno di studi storici.
Térence	66462384	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Plautus,%20Titus%20Maccius.	http://example.org/1306245#Agent100-12	Térence
Uberti, Maria Luisa, 1941-....	62917903	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Uberti,%20Maria%20Luisa.	http://example.org/1306245#Agent700-25	Uberti, Maria Luisa, 1941-....
Alberta. Settlement Services.		Jurisdiction	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Alberta.%20Settlement%20Services.	http://example.org/1385748#Agent710-26	Alberta. Settlement Services.
Alberta. Immigration and Settlement Branch.		Jurisdiction	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Alberta.%20Immigration%20and%20Settlement%20Branch.	http://example.org/1385748#Agent710-27	Alberta. Immigration and Settlement Branch.
Honadle, George	276763447	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Honadle,%20George.	http://example.org/1401550#Agent100-13	Honadle, George
VanSant, Jerry	55561589	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22VanSant,%20Jerry.	http://example.org/1401550#Agent700-24	VanSant, Jerry
Dukelow, Sam G., 1917-2003	93812881	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Dukelow,%20S.%20G.	http://example.org/1353280#Agent100-10	Dukelow, Sam G., 1917-2003
Blazuk, Julia	103992044	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Blazuk,%20Julia.	http://example.org/1372937#Agent100-10	Blazuk, Julia
Soper, Judy.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Soper,%20Judy.	http://example.org/1372937#Agent700-23	Soper, Judy.
