Val	match-ID-F	score-lc	Column 1	LCP	match-ID	score	Cor	LCC	score-c	Column 2	Column 3	Column 4	blank
Nerina, Nadia	nr2003032349	100	Nerina, Nadia	nr2003032349	nr2003032349	1	Nerina, Nadia			Person		http://example.org/103327#Agent600-19	
Crisp, Clement	n50018850	100	Crisp, Clement	n50018850	n50018850	0.9333333333	Crisp, Clement			Person		http://example.org/103327#Agent700-21	
Goll, Claire, 1891-1977	n82116393	100	Goll, Claire, 1891-1977				Goll, Claire, 1891-1977			Person		http://example.org/1043896#Agent100-10	
Goll, Claire, 1891-1977	n82116393	100	Goll, Claire, 1891-1977				Goll, Claire, 1891-1977			Person		http://example.org/1043896#Agent600-19	
Clarke, Mary, 1923-	n79056463	86	Clarke, Mary, 1923-	n79056463	n79056463	0.8260869565	Clarke, Mary, 1923-			Person		http://example.org/1022272#Agent100-14	
Crisp, Clement	n50018850	100	Crisp, Clement	n50018850	n50018850	0.9333333333	Crisp, Clement			Person		http://example.org/1022272#Agent700-24	
Searle, Humphrey	n50004917	100	Searle, Humphrey	n50004917	n50004917	1	Searle, Humphrey			Person		http://example.org/1075081#Agent100-11	
La Vallière, Louis César de la Baume Le Blanc, duc de, 1708-1780	n94101565	98	La Vallière, Louis César de la Baume Le Blanc, duc de, 1708-1780	n94101565	n94101565	1	La Vallière, Louis César de la Baume Le Blanc, duc de, 1708-1780			Person		http://example.org/1081924#Agent100-11	
Facoli, Marco, active 1588			Facoli, Marco, active 1588				Facoli, Marco, active 1588			Person		http://example.org/108214#Agent100-10	
Cerha, Friedrich	n81028119	100	Cerha, Friedrich	n81028119	n81028119	1	Cerha, Friedrich			Person		http://example.org/108214#Agent700-22	
World Congress on Ballistocardiography and Cardiovascular Dynamics. 3rd, Sofia, 1973			World Congress on Ballistocardiography and Cardiovascular Dynamics. 3rd, Sofia, 1973				World Congress on Ballistocardiography and Cardiovascular Dynamics. 3rd, Sofia, 1973			Meeting		http://example.org/1060550#Agent111-10	
Talakov, A. A			Talakov, A. A				Talakov, A. A			Person		http://example.org/1060550#Agent700-21	
European Congress on Ballistocardiography 9th, Sofia, 1973			European Congress on Ballistocardiography 9th, Sofia, 1973				European Congress on Ballistocardiography 9th, Sofia, 1973			Meeting		http://example.org/1060550#Agent711-22	
Stanfield, Robert L. (Robert Lorne), 1914-2003	n84218747	100	Stanfield, Robert L. (Robert Lorne), 1914-2003	n84218747	n84218747	1	Stanfield, Robert L. (Robert Lorne), 1914-2003			Person		http://example.org/1045336#Agent600-21	
Diefenbaker, John G., 1895-1979	n50025505	100	Diefenbaker, John G., 1895-1979	n50025505	n50025505	1	Diefenbaker, John G., 1895-1979			Person		http://example.org/1045336#Agent600-22	
Progressive Conservative Party of Canada	n82223609	100	Progressive Conservative Party of Canada		n82223609		Progressive Conservative Party of Canada	n82223609	1	Organization		http://example.org/1045336#Agent610-23	
Bean, Louis H. (Louis Hyman), 1896-1994	n50005731	100	Bean, Louis H. (Louis Hyman), 1896-1994	n50005731	n50005731	1	Bean, Louis H. (Louis Hyman), 1896-1994			Person		http://example.org/1044191#Agent100-11	
Bain, Henry M., 1926-	no2001009895	100	Bain, Henry M., 1926-	no2001009895	no2001009895	1	Bain, Henry M., 1926-			Person		http://example.org/1042761#Agent100-10	
Hecock, Donal Sumner, 1906- 			Hecock, Donal Sumner, 1906- 				Hecock, Donal Sumner, 1906- 			Person		http://example.org/1042761#Agent700-20	
Sewell, Richard H.	n80001105	100	Sewell, Richard H	n80001105	n80001105	0.9444444444	Sewell, Richard H			Person		http://example.org/108304#Agent100-16	
Levin, Marlin	n87874907	100	Levin, Marlin	n87874907	n87874907	1	Levin, Marlin			Person		http://example.org/1021821#Agent100-12	
Hadassah, the Women's Zionist Organization of America	n81050211	100	Hadassah, the Women's Zionist Organization of America		n81050211		Hadassah, the Women's Zionist Organization of America	n81050211	1	Organization		http://example.org/1021821#Agent610-22	
Škėma, Antanas, 1911-1961	n85206231	95	Škėma, Antanas, 1911-1961	n85206231	n85206231	1	Škėma, Antanas, 1911-1961			Person		http://example.org/1097461#Agent100-10	
Peralta, Jaime	n88178964	100	Peralta, Jaime	n88178964	n88178964	1	Peralta, Jaime			Person		http://example.org/1056376#Agent100-10	
Ayala, Balthazar, 1548-1584	n85351696	100	Ayala, Balthazar, 1548-1584	n85351696	n85351696	1	Ayala, Balthazar, 1548-1584			Person		http://example.org/1056376#Agent600-18	
Permoser, Balthasar, 1651-1732	nr2002025665	100	Permoser, Balthasar, 1651-1732	nr2002025665	nr2002025665	1	Permoser, Balthasar, 1651-1732			Person		http://example.org/1056197#Agent100-9	
Michalski, Ernst, 1901-			Michalski, Ernst, 1901-				Michalski, Ernst, 1901-			Person		http://example.org/1056197#Agent700-18	
Rubulis, Aleksis, 1922-	n85192767	100	Rubulis, Aleksis, 1922-	n85192767	n85192767	1	Rubulis, Aleksis, 1922-			Person		http://example.org/1097549#Agent100-12	
Babris, Peter J.	n78095366	100	Babris, Peter J	n78095366	n78095366	0.9375	Babris, Peter J			Person		http://example.org/1030787#Agent100-11	
Vexler, Robert I.	n78093805	100	Vexler, Robert I	n78093805	n78093805	0.9411764706	Vexler, Robert I			Person		http://example.org/108027#Agent100-13	
Niedermann, Max, 1874-1954	n50003407	100	Niedermann, Max, 1874-1954	n50003407	n50003407	1	Niedermann, Max, 1874-1954			Person		http://example.org/1098503#Agent100-10	
Nauchâtel. Université. Faculté des lettres			Nauchâtel. Université. Faculté des lettres				Nauchâtel. Université. Faculté des lettres			Organization		http://example.org/1098503#Agent810-22	
Chatterji, Suniti Kumar, 1890-1977	n50036695	100	Chatterji, Suniti Kumar, 1890-1977	n50036695	n50036695	1	Chatterji, Suniti Kumar, 1890-1977			Person		http://example.org/1098453#Agent100-10	
Indian Institute of Advanced Study	n50063095	100	Indian Institute of Advanced Study		n50063095		Indian Institute of Advanced Study	n50063095	0.9117647059	Organization		http://example.org/1098453#Agent710-22	
Mažiulis, Vytautas, 1927-	n82139013	98	Mažiulis, Vytautas, 1927-	n82139013	n82139013	0.8214285714	Mažiulis, Vytautas, 1927-			Person		http://example.org/1098454#Agent100-10	
Grossman, L. P. (Leonid Petrovich), 1888-1965	n50032964	100	Grossman, L. P. (Leonid Petrovich), 1888-1965	n50032964	n50032964	1	Grossman, L. P. (Leonid Petrovich), 1888-1965			Person		http://example.org/1038102#Agent100-10	
Balzac, Honoré de, 1799-1850	n79071094	98	Balzac, Honoré de, 1799-1850	n79071094	n79071094	0.9655172414	Balzac, Honoré de, 1799-1850			Person		http://example.org/1038102#Agent600-18	
Museum of Primitive Art (New York, N.Y.)	n50074749	100	Museum of Primitive Art (New York, N.Y.)		n50074749		Museum of Primitive Art (New York, N.Y.)	n50074749	1	Organization		http://example.org/1084517#Agent110-11	
Goldwater, Robert John, 1907-1973	n80089526	91	Goldwater, Robert John, 1907-1973	n80089526	n80089526	0.8484848485	Goldwater, Robert John, 1907-1973			Person		http://example.org/1084517#Agent700-22	
Salten, Felix, 1869-1945	n50016249	100	Salten, Felix, 1869-1945	n50016249	n50016249	0.92	Salten, Felix, 1869-1945			Person		http://example.org/1016896#Agent100-9	
Norman, Frank	n79027188	100	Norman, Frank				Norman, Frank			Person		http://example.org/1033549#Agent100-13	
Norman, Frank	n79027188	100	Norman, Frank				Norman, Frank			Person		http://example.org/1033549#Agent600-21	
Scheinfeld, Moisés			Scheinfeld, Moisés				Scheinfeld, Moisés			Person		http://example.org/1017059#Agent100-11	
Banco Central de la República Argentina	n81009737	99	Banco Central de la República Argentina		n81009737		Banco Central de la República Argentina	n81009737	0.9487179487	Organization		http://example.org/1017059#Agent610-19	
Charrière, Henri, 1906-1973	n50038422	98	Charrière, Henri, 1906-1973	n50038422	n50038422	0.9259259259	Charrière, Henri, 1906-1973			Person		http://example.org/1017361#Agent100-10	
Charrière, Henri, 1906-1973	n50038422	98	Charrière, Henri, 1906-1973	n50038422	n50038422	0.9259259259	Charrière, Henri, 1906-1973			Person		http://example.org/1017361#Agent600-19	
Charrière, Henri, 1906-1973	n50038422	98	Charrière, Henri, 1906-1973	n50038422	n50038422	0.9259259259	Charrière, Henri, 1906-1973			Person		http://example.org/1017361#Agent600-20	
Magerøy, Hallvard	n80065628	100	Magerøy, Hallvard	n80065628	n80065628	1	Magerøy, Hallvard			Person		http://example.org/1025021#Agent700-21	
Short, Philip	n82087631	100	Short, Philip	n82087631	n82087631	1	Short, Philip			Person		http://example.org/1045513#Agent100-12	
Randa. Hastings Kamuzu, 1905-			Randa. Hastings Kamuzu, 1905-				Randa. Hastings Kamuzu, 1905-			Person		http://example.org/1045513#Agent600-20	
Lewin, Hugh	n82108700	100	Lewin, Hugh	n82108700	n82108700	1	Lewin, Hugh			Person		http://example.org/1049720#Agent100-12	
Lewin, Hugh	n82108700	100	Lewin, Hugh	n82108700	n82108700	1	Lewin, Hugh			Person		http://example.org/1049720#Agent600-20	
Glasscock, Carl B. (Carl Burgess), 1884-1942	nr89013777	100	Glasscock, Carl B. (Carl Burgess), 1884-1942	nr89013777	nr89013777	1	Glasscock, Carl B. (Carl Burgess), 1884-1942			Person		http://example.org/1035427#Agent100-11	
Southern Pacific Company	n79079411	100	Southern Pacific Company		n79079411		Southern Pacific Company	n79079411	1	Organization		http://example.org/1035427#Agent610-19	
Berger, Kenneth, 1924-1994	n50007436	100	Berger, Kenneth, 1924-1994	n50007436	n50007436	1	Berger, Kenneth, 1924-1994			Person		http://example.org/1013790#Agent100-10	
Berger, Kenneth, 1924-1994	n50007436	100	Berger, Kenneth, 1924-1994	n50007436	n50007436	1	Berger, Kenneth, 1924-1994			Person		http://example.org/1074122#Agent100-10	
Cuba. Laws, statutes, etc			Cuba. Laws, statutes, etc				Cuba. Laws, statutes, etc			Jurisdiction		http://example.org/1055558#Agent110-9	
Wagner, Joseph, 1900-1974	n81095872	100	Wagner, Joseph, 1900-1974	n81095872	n81095872	1	Wagner, Joseph, 1900-1974			Person		http://example.org/1076112#Agent100-13	
Singh, R. L.	n50024658	100	Singh, R. L	n50024658	n50024658	0.8181818182	Singh, R. L			Person		http://example.org/1028059#Agent100-10	
National Geographical Society of India	n50067697	100	National Geographical Society of India		n50067697		National Geographical Society of India	n50067697	1	Organization		http://example.org/1028059#Agent710-20	
Bandyopadhyaya, Haricharan			Bandyopadhyaya, Haricharan				Bandyopadhyaya, Haricharan			Person		http://example.org/1098931#Agent100-10	
Warren, William, 1930-	n79091613	100	Warren, William, 1930-	n79091613	n79091613	0.8461538462	Warren, William, 1930-			Person		http://example.org/1005706#Agent100-12	
Riboud, Marc	n50044871	100	Riboud, Marc	n50044871	n50044871	1	Riboud, Marc			Person		http://example.org/1005706#Agent700-21	
Mukherjee, Subimal Kumar	n50004661	100	Mukherjee, Subimal Kumar	n50004661	n50004661	1	Mukherjee, Subimal Kumar			Person		http://example.org/1055566#Agent100-13	
Rao, V. K. R. V. (Vijendra Kasturi Ranga Varadaraja), 1908- 	n50053949	95	Rao, V. K. R. V. (Vijendra Kasturi Ranga Varadaraja), 1908- 	n50053949	n50053949	0.9365079365	Rao, V. K. R. V. (Vijendra Kasturi Ranga Varadaraja), 1908- 			Person		http://example.org/1019679#Agent700-21	
Bertocci, Peter J.	n50009082	100	Bertocci, Peter J	n50009082	n50009082	0.9444444444	Bertocci, Peter J			Person		http://example.org/1071909#Agent100-11	
Norman, Frank	n79027188	100	Norman, Frank				Norman, Frank			Person		http://example.org/1040754#Agent100-11	
Voorheis, Frank L			Voorheis, Frank L				Voorheis, Frank L			Person		http://example.org/1015974#Agent100-11	
Michigan State University. Bureau of Business and Economic Research	n82136967	100	Michigan State University. Bureau of Business and Economic Research		n82136967		Michigan State University. Bureau of Business and Economic Research	n82136967	1	Organization		http://example.org/1015974#Agent810-21	
Urano, Riichi			Urano, Riichi				Urano, Riichi			Person		http://example.org/1088209#Agent100-11	
Deppe, Hans-Dieter	n91045549	100	Deppe, Hans-Dieter	n91045549	n91045549	1	Deppe, Hans-Dieter			Person		http://example.org/1015969#Agent100-10	
Walker, John R. (John Rex), 1922-	n87875395	100	Walker, John R. (John Rex), 1922-	n87875395	n87875395	1	Walker, John R. (John Rex), 1922-			Person		http://example.org/1016020#Agent100-11	
Ward, Wilbert, 1888-	no96064829	100	Ward, Wilbert, 1888-	no96064829	no96064829	1	Ward, Wilbert, 1888-			Person		http://example.org/1018616#Agent100-11	
Harfield, Henry	n82272114	100	Harfield, Henry	n82272114	n82272114	1	Harfield, Henry			Person		http://example.org/1018616#Agent700-24	
Phillips, Chester Arthur, 1882-1976	n80096487	100	Phillips, Chester Arthur, 1882-1976	n80096487	n80096487	1	Phillips, Chester Arthur, 1882-1976			Person		http://example.org/1016005#Agent100-10	
Norton, Frank E.	n80044608	100	Norton, Frank E	n80044608	n80044608	0.9375	Norton, Frank E			Person		http://example.org/1018312#Agent100-11	
Jacoby, Neil H. (Neil Herman), 1909-1979	n50028047	100	Jacoby, Neil H. (Neil Herman), 1909-1979	n50028047	n50028047	1	Jacoby, Neil H. (Neil Herman), 1909-1979			Person		http://example.org/1018312#Agent700-22	
Petzoldt, Leander	n79016833	100	Petzoldt, Leander	n79016833	n79016833	1	Petzoldt, Leander			Person		http://example.org/1064867#Agent100-10	
Mather, L. C. (Leonard Charles)	n50043727	100	Mather, L. C. (Leonard Charles)	n50043727	n50043727	1	Mather, L. C. (Leonard Charles)			Person		http://example.org/109025#Agent100-10	
Gressely, Gene M., 1931-			Gressely, Gene M., 1931-				Gressely, Gene M., 1931-			Person		http://example.org/1002652#Agent100-14	
Meyer, Richard Hemmig	no97000637	100	Meyer, Richard Hemmig	no97000637	no97000637	0.9545454545	Meyer, Richard Hemmig			Person		http://example.org/1017067#Agent100-12	
O'Malia, Thomas J.	n82067322	100	O'Malia, Thomas J	n82067322	n82067322	0.9444444444	O'Malia, Thomas J			Person		http://example.org/103179#Agent100-11	
Einzig, Paul, 1897-1973	n50030288	100	Einzig, Paul, 1897-1973	n50030288	n50030288	0.9583333333	Einzig, Paul, 1897-1973			Person		http://example.org/1015759#Agent100-10	
Foster, Paul L.	no2002062541	100	Foster, Paul L				Foster, Paul L			Person		http://example.org/1016981#Agent100-13	
Pratt, Lester Amos, 1892-	no00078519	83	Pratt, Lester Amos, 1892-				Pratt, Lester Amos, 1892-			Person		http://example.org/1015971#Agent100-11	
Fischer, Gerald C.	n80034442	100	Fischer, Gerald C	n80034442	n80034442	0.9444444444	Fischer, Gerald C			Person		http://example.org/1018258#Agent100-12	
Dasgupta, R. K. (Rabindra Kumar)	n50056495	100	Dasgupta, R. K. (Rabindra Kumar)	n50056495	n50056495	1	Dasgupta, R. K. (Rabindra Kumar)			Person		http://example.org/1062917#Agent100-10	
Chatterji, Bankim Chandra, 1838-1894			Chatterji, Bankim Chandra, 1838-1894				Chatterji, Bankim Chandra, 1838-1894			Person		http://example.org/1062917#Agent600-18	
Chatterji, Bankim Chandra, 1838-1894			Chatterji, Bankim Chandra, 1838-1894				Chatterji, Bankim Chandra, 1838-1894			Person		http://example.org/1048421#Agent100-10	
Carson, Deane	no95031554	100	Carson, Deane	no95031554	no95031554	1	Carson, Deane			Person		http://example.org/1018219#Agent100-11	
United States. Office of the Comptroller of the Currency	n79113015	100	United States. Office of the Comptroller of the Currency		n79113015		United States. Office of the Comptroller of the Currency	n79113015	1	Jurisdiction		http://example.org/1018219#Agent710-20	
Meznerics, Iván	n50082336	96	Meznerics, Iván	n50082336	n50082336	0.875	Meznerics, Iván			Person		http://example.org/104097#Agent100-12	
Vaughan, James A.	n80097978	100	Vaughan, James A	n80097978	n80097978	0.9411764706	Vaughan, James A			Person		http://example.org/1016027#Agent100-12	
Porat, Avner M.	n89658266	100	Porat, Avner M	n89658266	n89658266	0.9333333333	Porat, Avner M			Person		http://example.org/1016027#Agent700-22	
Mutalik Desai, V. R.	n50027663	100	Mutalik Desai, V. R	n50027663	n50027663	0.95	Mutalik Desai, V. R			Person		http://example.org/1018481#Agent100-11	
Institute of Bankers (Great Britain)	n50059028	100	Institute of Bankers (Great Britain)		n50059028		Institute of Bankers (Great Britain)	n50059028	1	Organization		http://example.org/1015936#Agent710-25	
Erickson, Erling A., 1934-	no00044397	100	Erickson, Erling A., 1934-	no00044397	no00044397	1	Erickson, Erling A., 1934-			Person		http://example.org/1016973#Agent100-13	
Heth, Meir	n50079102	100	Heth, Meir	n50079102	n50079102	0.9090909091	Heth, Meir			Person		http://example.org/1018506#Agent100-14	
Sayers, R. S. (Richard Sidney), 1908- 	n50016919	92	Sayers, R. S. (Richard Sidney), 1908- 	n50016919	n50016919	0.9024390244	Sayers, R. S. (Richard Sidney), 1908- 			Person		http://example.org/1015871#Agent100-11	
Tannan, M. L. (Mohan Lal), 1885-1968	n98920997	100	Tannan, M. L. (Mohan Lal), 1885-1968	n98920997	n98920997	1	Tannan, M. L. (Mohan Lal), 1885-1968			Person		http://example.org/108976#Agent100-10	
Bright, Trevor Noel			Bright, Trevor Noel				Bright, Trevor Noel			Person		http://example.org/102310#Agent100-10	
New Zealand	n79021322	100	New Zealand				New Zealand			Jurisdiction		http://example.org/102310#Agent710-21	
New Zealand	n79021322	100	New Zealand				New Zealand			Jurisdiction		http://example.org/102310#Agent710-22	
Gies, Thomas George, 1921-	n82089516	100	Gies, Thomas George, 1921- 	n82089516	n82089516	0.8666666667	Gies, Thomas George, 1921- 			Person		http://example.org/1018228#Agent100-12	
Apilado, Vincent P.	n80015359	100	Apilado, Vincent P	n80015359	n80015359	0.9473684211	Apilado, Vincent P			Person		http://example.org/1018228#Agent700-24	
Westerfield, Ray Bert, 1884-1961	n80086626	100	Westerfield, Ray Bert, 1884-1961	n80086626	n80086626	1	Westerfield, Ray Bert, 1884-1961			Person		http://example.org/1015885#Agent100-10	
Laughlin, J. Laurence (James Laurence), 1850-1933	n80094487	100	Laughlin, J. Laurence (James Laurence), 1850-1933	n80094487	n80094487	1	Laughlin, J. Laurence (James Laurence), 1850-1933			Person		http://example.org/1018237#Agent100-11	
